Date,modeled_snow_depth_cm
2021-12-03,1.07
2021-12-03,1.07
2021-12-03,1.06
2021-12-03,1.06
2021-12-03,1.05
2021-12-03,1.05
2021-12-03,1.04
2021-12-03,1.04
2021-12-03,1.03
2021-12-03,1.02
2021-12-03,1.02
2021-12-03,1.01
2021-12-03,1
2021-12-03,1
2021-12-04,1
2021-12-04,0.99
2021-12-04,0.99
2021-12-04,0.99
2021-12-04,0.98
2021-12-04,0.98
2021-12-04,0.98
2021-12-04,0.98
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.97
2021-12-04,0.96
2021-12-04,0.96
2021-12-04,0.96
2021-12-04,0.97
2021-12-04,0.99
2021-12-04,1.17
2021-12-05,1.17
2021-12-05,1.17
2021-12-05,1.17
2021-12-05,1.17
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.24
2021-12-05,1.23
2021-12-05,1.23
2021-12-05,1.23
2021-12-05,1.23
2021-12-05,1.23
2021-12-05,1.23
2021-12-06,1.23
2021-12-06,1.23
2021-12-06,1.23
2021-12-06,1.22
2021-12-06,1.22
2021-12-06,1.22
2021-12-06,1.22
2021-12-06,1.21
2021-12-06,1.2
2021-12-06,1.21
2021-12-06,1.22
2021-12-06,1.24
2021-12-06,1.28
2021-12-06,1.28
2021-12-06,1.26
2021-12-06,1.15
2021-12-06,1.03
2021-12-06,0.86
2021-12-06,0.69
2021-12-06,0.51
2021-12-06,0.33
2021-12-06,0.16
2021-12-06,0
2021-12-06,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-07,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-08,0
2021-12-09,0
2021-12-09,0
2021-12-09,0
2021-12-09,0
2021-12-09,0
2021-12-09,0
2021-12-09,0
2021-12-09,0.01
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.02
2021-12-09,0.03
2021-12-09,0.03
2021-12-09,0.03
2021-12-09,0.03
2021-12-10,0.03
2021-12-10,0.03
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.02
2021-12-10,0.01
2021-12-10,0
2021-12-10,0
2021-12-10,0
2021-12-10,0
2021-12-10,0
2021-12-10,0
2021-12-10,0
2021-12-10,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-11,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-12,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-13,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-14,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-15,0
2021-12-16,0.1
2021-12-16,0.12
2021-12-16,0.13
2021-12-16,0.13
2021-12-16,0.13
2021-12-16,0.13
2021-12-16,0.13
2021-12-16,0.08
2021-12-16,0.04
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-16,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-17,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0
2021-12-18,0.04
2021-12-18,0.09
2021-12-18,0.19
2021-12-19,0.26
2021-12-19,0.31
2021-12-19,0.42
2021-12-19,0.51
2021-12-19,0.6
2021-12-19,0.68
2021-12-19,0.7
2021-12-19,0.75
2021-12-19,0.85
2021-12-19,0.89
2021-12-19,0.91
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.94
2021-12-19,0.94
2021-12-19,0.94
2021-12-19,0.93
2021-12-19,0.93
2021-12-19,0.94
2021-12-20,0.94
2021-12-20,0.94
2021-12-20,0.94
2021-12-20,0.94
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.93
2021-12-20,0.92
2021-12-20,0.92
2021-12-20,0.92
2021-12-20,0.91
2021-12-20,0.91
2021-12-20,0.91
2021-12-21,0.9
2021-12-21,0.9
2021-12-21,0.9
2021-12-21,0.89
2021-12-21,0.89
2021-12-21,0.88
2021-12-21,0.88
2021-12-21,0.87
2021-12-21,0.87
2021-12-21,0.86
2021-12-21,0.86
2021-12-21,0.95
2021-12-21,0.95
2021-12-21,0.95
2021-12-21,0.95
2021-12-21,0.94
2021-12-21,0.94
2021-12-21,0.93
2021-12-21,0.93
2021-12-21,0.93
2021-12-21,0.93
2021-12-21,0.93
2021-12-21,0.92
2021-12-21,0.92
2021-12-22,0.92
2021-12-22,0.92
2021-12-22,0.92
2021-12-22,0.92
2021-12-22,0.92
2021-12-22,0.91
2021-12-22,0.91
2021-12-22,0.9
2021-12-22,0.9
2021-12-22,0.9
2021-12-22,0.89
2021-12-22,0.88
2021-12-22,0.88
2021-12-22,0.88
2021-12-22,0.87
2021-12-22,0.87
2021-12-22,0.87
2021-12-22,0.87
2021-12-22,0.87
2021-12-22,0.86
2021-12-22,0.86
2021-12-22,0.86
2021-12-22,0.85
2021-12-22,0.85
2021-12-23,0.85
2021-12-23,0.84
2021-12-23,0.84
2021-12-23,0.83
2021-12-23,0.83
2021-12-23,0.83
2021-12-23,0.82
2021-12-23,0.82
2021-12-23,0.82
2021-12-23,0.82
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.81
2021-12-23,0.8
2021-12-23,0.8
2021-12-23,0.8
2021-12-23,0.8
2021-12-23,0.8
2021-12-23,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.8
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.79
2021-12-24,0.78
2021-12-24,0.78
2021-12-24,0.78
2021-12-24,0.78
2021-12-24,0.78
2021-12-24,0.78
2021-12-25,0.78
2021-12-25,0.78
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.77
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.76
2021-12-25,0.82
2021-12-26,0.82
2021-12-26,0.82
2021-12-26,0.82
2021-12-26,0.82
2021-12-26,0.82
2021-12-26,0.82
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.83
2021-12-26,0.85
2021-12-26,0.89
2021-12-26,0.93
2021-12-26,0.94
2021-12-26,0.94
2021-12-26,0.94
2021-12-26,0.94
2021-12-26,0.94
2021-12-26,0.94
2021-12-26,0.94
2021-12-27,0.94
2021-12-27,0.94
2021-12-27,0.94
2021-12-27,0.94
2021-12-27,0.94
2021-12-27,0.94
2021-12-27,0.94
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.93
2021-12-27,0.92
2021-12-27,0.92
2021-12-27,0.92
2021-12-27,0.92
2021-12-27,0.92
2021-12-28,0.92
2021-12-28,0.92
2021-12-28,0.92
2021-12-28,0.92
2021-12-28,0.92
2021-12-28,0.92
2021-12-28,0.92
2021-12-28,1.09
2021-12-28,1.27
2021-12-28,1.44
2021-12-28,1.61
2021-12-28,1.79
2021-12-28,1.97
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-28,1.99
2021-12-29,1.99
2021-12-29,1.99
2021-12-29,1.99
2021-12-29,1.99
2021-12-29,1.99
2021-12-29,1.99
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.98
2021-12-29,1.97
2021-12-29,1.97
2021-12-29,1.97
2021-12-30,1.97
2021-12-30,1.97
2021-12-30,1.97
2021-12-30,1.97
2021-12-30,1.97
2021-12-30,1.97
2021-12-30,1.97
2021-12-30,1.99
2021-12-30,2.02
2021-12-30,2.04
2021-12-30,2.07
2021-12-30,2.09
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-30,2.11
2021-12-31,2.11
2021-12-31,2.11
2021-12-31,2.12
2021-12-31,2.13
2021-12-31,2.13
2021-12-31,2.18
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.2
2021-12-31,2.34
2022-01-01,2.36
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.38
2022-01-01,2.37
2022-01-01,2.37
2022-01-01,2.37
2022-01-01,2.37
2022-01-01,2.37
2022-01-01,2.37
2022-01-01,2.37
2022-01-01,2.34
2022-01-01,2.33
2022-01-01,2.32
2022-01-01,2.32
2022-01-01,2.31
2022-01-02,2.34
2022-01-02,2.36
2022-01-02,2.38
2022-01-02,2.43
2022-01-02,2.43
2022-01-02,2.42
2022-01-02,2.43
2022-01-02,2.45
2022-01-02,2.53
2022-01-02,2.59
2022-01-02,2.65
2022-01-02,2.66
2022-01-02,2.69
2022-01-02,2.75
2022-01-02,2.78
2022-01-02,2.78
2022-01-02,2.87
2022-01-02,2.92
2022-01-02,2.95
2022-01-02,2.98
2022-01-02,2.99
2022-01-02,2.99
2022-01-02,3
2022-01-02,3
2022-01-03,3
2022-01-03,3
2022-01-03,3
2022-01-03,2.99
2022-01-03,2.99
2022-01-03,2.99
2022-01-03,2.99
2022-01-03,2.94
2022-01-03,2.89
2022-01-03,2.84
2022-01-03,2.79
2022-01-03,2.74
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.69
2022-01-03,2.68
2022-01-03,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.68
2022-01-04,2.67
2022-01-04,2.67
2022-01-04,2.67
2022-01-04,2.67
2022-01-04,2.67
2022-01-04,2.66
2022-01-04,2.66
2022-01-05,2.66
2022-01-05,2.66
2022-01-05,2.65
2022-01-05,2.65
2022-01-05,2.65
2022-01-05,2.65
2022-01-05,2.65
2022-01-05,2.64
2022-01-05,2.64
2022-01-05,2.63
2022-01-05,2.62
2022-01-05,2.62
2022-01-05,2.61
2022-01-05,2.61
2022-01-05,2.6
2022-01-05,2.59
2022-01-05,2.58
2022-01-05,2.57
2022-01-05,2.56
2022-01-05,2.56
2022-01-05,2.55
2022-01-05,2.55
2022-01-05,2.55
2022-01-05,2.55
2022-01-06,2.55
2022-01-06,2.54
2022-01-06,2.54
2022-01-06,2.54
2022-01-06,2.54
2022-01-06,2.53
2022-01-06,2.53
2022-01-06,2.59
2022-01-06,2.65
2022-01-06,2.71
2022-01-06,2.76
2022-01-06,2.82
2022-01-06,2.87
2022-01-06,2.86
2022-01-06,2.86
2022-01-06,2.86
2022-01-06,2.85
2022-01-06,2.85
2022-01-06,2.85
2022-01-06,2.84
2022-01-06,2.84
2022-01-06,2.84
2022-01-06,2.84
2022-01-06,2.84
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.82
2022-01-07,2.82
2022-01-07,2.82
2022-01-07,2.82
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.83
2022-01-07,2.84
2022-01-07,2.85
2022-01-07,2.86
2022-01-07,2.87
2022-01-07,2.87
2022-01-08,2.87
2022-01-08,2.87
2022-01-08,2.87
2022-01-08,2.87
2022-01-08,2.87
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.86
2022-01-08,2.85
2022-01-08,2.85
2022-01-09,2.85
2022-01-09,2.85
2022-01-09,2.85
2022-01-09,2.85
2022-01-09,2.85
2022-01-09,2.85
2022-01-09,2.84
2022-01-09,2.84
2022-01-09,2.83
2022-01-09,2.82
2022-01-09,2.83
2022-01-09,2.83
2022-01-09,2.83
2022-01-09,2.83
2022-01-09,2.84
2022-01-09,2.86
2022-01-09,2.99
2022-01-09,3
2022-01-09,3
2022-01-09,2.99
2022-01-09,2.99
2022-01-09,2.99
2022-01-09,3
2022-01-09,3.01
2022-01-10,3.05
2022-01-10,3.08
2022-01-10,3.08
2022-01-10,3.14
2022-01-10,3.14
2022-01-10,3.13
2022-01-10,3.13
2022-01-10,3.12
2022-01-10,3.12
2022-01-10,3.12
2022-01-10,3.11
2022-01-10,3.11
2022-01-10,3.11
2022-01-10,3.11
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.1
2022-01-10,3.09
2022-01-10,3.09
2022-01-11,3.09
2022-01-11,3.09
2022-01-11,3.09
2022-01-11,3.09
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-11,3.08
2022-01-12,3.08
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.07
2022-01-12,3.06
2022-01-12,3.06
2022-01-12,3.05
2022-01-12,3.05
2022-01-12,3.04
2022-01-12,3.04
2022-01-12,3.04
2022-01-12,3.03
2022-01-12,3.03
2022-01-12,3.03
2022-01-12,3.02
2022-01-12,3.02
2022-01-12,3.02
2022-01-12,3.03
2022-01-13,3.03
2022-01-13,3.04
2022-01-13,3.04
2022-01-13,3.04
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-13,3.03
2022-01-14,3.03
2022-01-14,3.03
2022-01-14,3.03
2022-01-14,3.04
2022-01-14,3.06
2022-01-14,3.06
2022-01-14,3.07
2022-01-14,3.07
2022-01-14,3.09
2022-01-14,3.1
2022-01-14,3.1
2022-01-14,3.1
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.09
2022-01-14,3.08
2022-01-14,3.08
2022-01-15,3.08
2022-01-15,3.08
2022-01-15,3.08
2022-01-15,3.08
2022-01-15,3.08
2022-01-15,3.08
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.07
2022-01-15,3.06
2022-01-15,3.06
2022-01-15,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.06
2022-01-16,3.05
2022-01-16,3.05
2022-01-17,3.05
2022-01-17,3.05
2022-01-17,3.04
2022-01-17,3.04
2022-01-17,3.03
2022-01-17,3.03
2022-01-17,3.03
2022-01-17,3.02
2022-01-17,3.03
2022-01-17,3.04
2022-01-17,3.05
2022-01-17,3.07
2022-01-17,3.14
2022-01-17,3.18
2022-01-17,3.24
2022-01-17,3.28
2022-01-17,3.28
2022-01-17,3.28
2022-01-17,3.46
2022-01-17,3.68
2022-01-17,3.89
2022-01-17,3.91
2022-01-17,3.94
2022-01-17,3.95
2022-01-18,3.96
2022-01-18,3.98
2022-01-18,4.01
2022-01-18,4.01
2022-01-18,4.01
2022-01-18,4.01
2022-01-18,4.02
2022-01-18,3.94
2022-01-18,3.85
2022-01-18,3.77
2022-01-18,3.68
2022-01-18,3.59
2022-01-18,3.51
2022-01-18,3.51
2022-01-18,3.51
2022-01-18,3.5
2022-01-18,3.5
2022-01-18,3.5
2022-01-18,3.5
2022-01-18,3.5
2022-01-18,3.49
2022-01-18,3.49
2022-01-18,3.49
2022-01-18,3.49
2022-01-19,3.49
2022-01-19,3.49
2022-01-19,3.49
2022-01-19,3.48
2022-01-19,3.48
2022-01-19,3.48
2022-01-19,3.48
2022-01-19,3.43
2022-01-19,3.38
2022-01-19,3.33
2022-01-19,3.28
2022-01-19,3.23
2022-01-19,3.18
2022-01-19,3.17
2022-01-19,3.23
2022-01-19,3.26
2022-01-19,3.27
2022-01-19,3.27
2022-01-19,3.26
2022-01-19,3.26
2022-01-19,3.25
2022-01-19,3.25
2022-01-19,3.25
2022-01-19,3.24
2022-01-20,3.24
2022-01-20,3.23
2022-01-20,3.23
2022-01-20,3.23
2022-01-20,3.22
2022-01-20,3.22
2022-01-20,3.22
2022-01-20,3.22
2022-01-20,3.22
2022-01-20,3.21
2022-01-20,3.21
2022-01-20,3.21
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.2
2022-01-20,3.19
2022-01-20,3.19
2022-01-20,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.19
2022-01-21,3.18
2022-01-21,3.18
2022-01-21,3.18
2022-01-21,3.18
2022-01-21,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.18
2022-01-22,3.17
2022-01-22,3.17
2022-01-22,3.17
2022-01-23,3.17
2022-01-23,3.16
2022-01-23,3.16
2022-01-23,3.16
2022-01-23,3.15
2022-01-23,3.15
2022-01-23,3.14
2022-01-23,3.14
2022-01-23,3.13
2022-01-23,3.13
2022-01-23,3.13
2022-01-23,3.13
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.11
2022-01-23,3.11
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.12
2022-01-23,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.12
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-24,3.11
2022-01-25,3.11
2022-01-25,3.11
2022-01-25,3.11
2022-01-25,3.11
2022-01-25,3.11
2022-01-25,3.11
2022-01-25,3.12
2022-01-25,3.12
2022-01-25,3.14
2022-01-25,3.14
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.15
2022-01-25,3.16
2022-01-25,3.16
2022-01-25,3.16
2022-01-25,3.16
2022-01-26,3.16
2022-01-26,3.15
2022-01-26,3.15
2022-01-26,3.15
2022-01-26,3.15
2022-01-26,3.15
2022-01-26,3.15
2022-01-26,3.29
2022-01-26,3.44
2022-01-26,3.58
2022-01-26,3.73
2022-01-26,3.88
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-26,4.02
2022-01-27,4.02
2022-01-27,4.02
2022-01-27,4.02
2022-01-27,4.02
2022-01-27,4.02
2022-01-27,4.02
2022-01-27,4.01
